	Species	Accession_IDs	segment	Genus	Sort	Isolate Sort	Original_Accession_String	Errors
1836	Felipivirus A	JN572116		Felipivirus	10799.0	2.0	JN572116	
1837	Parabovirus A	MF352414		Parabovirus	10801.0	2.0	MF352414	
1838	Parabovirus A	KY432935		Parabovirus	10802.0	3.0	KY432935	
1839	Parabovirus A	KY432932		Parabovirus	10803.0	4.0	KY432932	
1840	Rabovirus A	MF352425		Rabovirus	10807.0	2.0	MF352425	
1841	Rabovirus A	KJ950883		Rabovirus	10808.0	3.0	KJ950883	
1842	Rabovirus A	MF352417		Rabovirus	10809.0	4.0	MF352417	
1843	Rabovirus A	MF352408		Rabovirus	10810.0	5.0	MF352408	
1844	Sapelovirus B	EU789367		Sapelovirus	10816.0	2.0	EU789367	
1845	Sapelovirus B	JX627573		Sapelovirus	10817.0	3.0	JX627573	
1846	Hepatovirus D	KT452644		Hepatovirus	10831.0	2.0	KT452644	
1847	Hepatovirus F	KT229611		Hepatovirus	10834.0	2.0	KT229611	
1848	Hepatovirus G	KT452729		Hepatovirus	10836.0	2.0	KT452729	
1849	Hepatovirus H	KT452714		Hepatovirus	10838.0	2.0	KT452714	
1850	Hepatovirus H	KT877158		Hepatovirus	10839.0	3.0	KT877158	
1851	Rohelivirus A	KX156155		Rohelivirus	10842.0	2.0	KX156155	
1852	Tremovirus B	MG600110		Tremovirus	10845.0	2.0	MG600110	
1853	Gallivirus A	KF979337		Gallivirus	10850.0	2.0	KF979337	
1854	Aichivirus A	JN387133		Kobuvirus	10853.0	2.0	JN387133	
1855	Aichivirus A	JF755427		Kobuvirus	10854.0	3.0	JF755427	
1856	Aichivirus A	KF831027		Kobuvirus	10855.0	4.0	KF831027	
1857	Aichivirus A	KJ934637		Kobuvirus	10856.0	5.0	KJ934637	
1858	Aichivirus A	MF947444		Kobuvirus	10857.0	6.0	MF947444	
1859	Aichivirus A	KY432931		Kobuvirus	10858.0	7.0	KY432931	
1860	Aichivirus A	MF175074		Kobuvirus	10859.0	8.0	MF175074	
1861	Aichivirus A	MF352432		Kobuvirus	10860.0	9.0	MF352432	
1862	Aichivirus A	MF947429		Kobuvirus	10861.0	10.0	MF947429	
1863	Aichivirus B	KF006985		Kobuvirus	10863.0	2.0	KF006985	
1864	Aichivirus B	GU245693		Kobuvirus	10864.0	3.0	GU245693	
1865	Aichivirus C	KF793927		Kobuvirus	10866.0	2.0	KF793927	
1866	Aichivirus D	LC055960		Kobuvirus	10868.0	2.0	LC055960	
1867	Aichivirus F	KJ641691		Kobuvirus	10871.0	2.0	KJ641691	
1868	Megrivirus A	KY369299		Megrivirus	10875.0	2.0	KY369299	
1869	Megrivirus A	KY369300		Megrivirus	10876.0	3.0	KY369300	
1870	Megrivirus B	KC811837		Megrivirus	10878.0	2.0	KC811837	
1871	Megrivirus C	KF979336		Megrivirus	10880.0	2.0	KF979336	
1872	Megrivirus C	MG846465		Megrivirus	10881.0	3.0	MG846465	
1873	Megrivirus C	HM751199		Megrivirus	10882.0	4.0	HM751199	
1874	Oscivirus A	GU182410		Oscivirus	10887.0	2.0	GU182410	
1875	Rosavirus A	KJ158169		Rosavirus	10899.0	2.0	KJ158169	
1876	Rosavirus B	KJ950906		Rosavirus	10901.0	2.0	KJ950906; KJ950911	
1877	Rosavirus B	KJ950911		Rosavirus	10901.0	2.0	KJ950906; KJ950911	
1878	Rosavirus C	KX783425		Rosavirus	10903.0	2.0	KX783425	
1879	Rosavirus C	KX783432		Rosavirus	10904.0	3.0	KX783432	
1880	Rosavirus C	KX156156		Rosavirus	10905.0	4.0	KX156156	
1881	Salivirus A	KM023140		Salivirus	10908.0	2.0	KM023140	
1882	Sicinivirus A	KT880665		Sicinivirus	10910.0	2.0	KT880665	
1883	Sicinivirus A	KP779642		Sicinivirus	10911.0	3.0	KP779642	
1884	Sicinivirus A	KY069113		Sicinivirus	10912.0	4.0	KY069113	
1885	Sicinivirus A	KF979332		Sicinivirus	10913.0	5.0	KF979332	
1886	Sicinivirus A	KY069112		Sicinivirus	10914.0	6.0	KY069112	
1887	Sicinivirus A	MG846481		Sicinivirus	10915.0	7.0	MG846481	
1888	Sicinivirus A	MG846484		Sicinivirus	10916.0	8.0	MG846484	
1889	Sicinivirus A	MG846482		Sicinivirus	10917.0	9.0	MG846482	
1890	Aquamavirus A	MH760796		Aquamavirus	10923.0	2.0	MH760796	
1891	Avihepatovirus A	EF067924		Avihepatovirus	10925.0	2.0	EF067924	
1892	Avihepatovirus A	DQ256132		Avihepatovirus	10926.0	3.0	DQ256132	
1893	Orivirus A	KT880667		Orivirus	10943.0	2.0	KT880667	
1894	Parechovirus A	AJ005695		Parechovirus	10945.0	2.0	AJ005695	
1895	Parechovirus A	AB084913		Parechovirus	10946.0	3.0	AB084913	
1896	Parechovirus A	DQ315670		Parechovirus	10947.0	4.0	DQ315670	
1897	Parechovirus A	AF055846		Parechovirus	10948.0	5.0	AF055846	
1898	Parechovirus A	AB252582		Parechovirus	10949.0	6.0	AB252582	
1899	Parechovirus A	EU556224		Parechovirus	10950.0	7.0	EU556224	
1900	Parechovirus A	EU716175		Parechovirus	10951.0	8.0	EU716175	
1901	Parechovirus A	JX219575		Parechovirus	10952.0	9.0	JX219575	
1902	Parechovirus A	JX219568		Parechovirus	10953.0	10.0	JX219568	
1903	Parechovirus A	JX219574		Parechovirus	10954.0	11.0	JX219574	
1904	Parechovirus A	JX219567		Parechovirus	10955.0	12.0	JX219567	
1905	Parechovirus A	JX219579		Parechovirus	10956.0	13.0	JX219579	
1906	Parechovirus A	FJ373179		Parechovirus	10957.0	14.0	FJ373179	
1907	Parechovirus A	JX219573		Parechovirus	10958.0	15.0	JX219573	
1908	Parechovirus A	JX219580		Parechovirus	10959.0	16.0	JX219580	
1909	Parechovirus A	KT319121		Parechovirus	10960.0	17.0	KT319121	
1910	Parechovirus A	KY931659		Parechovirus	10961.0	18.0	KY931659	
1911	Parechovirus B	AF020541		Parechovirus	10963.0	2.0	AF020541	
1912	Parechovirus B	AF538689		Parechovirus	10964.0	3.0	AF538689	
1913	Parechovirus B	EU854568		Parechovirus	10965.0	4.0	EU854568	
1914	Parechovirus B	LC133331		Parechovirus	10966.0	5.0	LC133331	
1915	Parechovirus B	KY432929		Parechovirus	10967.0	6.0	KY432929	
1916	Pasivirus A	JX491648		Pasivirus	10973.0	2.0	JX491648	
1917	Pasivirus A	KM259923		Pasivirus	10974.0	3.0	KM259923	
1918	Pasivirus A	LT898422		Pasivirus	10975.0	4.0	LT898422	
1919	Nepovirus betasolani	MT521733	RNA1	Nepovirus	11035.0	2.0	RNA1: MT521733	
1920	Cheravirus arracaciae	JQ437415	RNA1	Cheravirus	11072.0	2.0	RNA1: JQ437415; RNA2: JQ581051	
1921	Cheravirus arracaciae	JQ581051	RNA2	Cheravirus	11072.0	2.0	RNA1: JQ437415; RNA2: JQ581051	
1922	Grapevine enamovirus 1	MT536978		Enamovirus	11120.0	2.0	MT536978	
1923	Grapevine enamovirus 1	KY820716		Enamovirus	11121.0	3.0	KY820716	
1924	Pea enation mosaic virus 1	L04573		Enamovirus	11123.0	2.0	L04573	
1925	Maize yellow mosaic virus	KT992824		Polerovirus	11137.0	2.0	KT992824	
1926	Turnip yellows virus	HQ388348		Polerovirus	11152.0	2.0	HQ388348	
1927	Cocksfoot mottle virus	DQ680848		Sobemovirus	11156.0	2.0	DQ680848	
1928	Wheat spindle streak mosaic virus	MN046368	RNA1	Bymovirus	11191.0	2.0	RNA1: MN046368; RNA2: MN046369	
1929	Wheat spindle streak mosaic virus	MN046369	RNA2	Bymovirus	11191.0	2.0	RNA1: MN046368; RNA2: MN046369	
1930	Tomato mild mottle virus	HQ840786		Ipomovirus	11200.0	2.0	HQ840786	
1931	Ugandan cassava brown streak virus	FJ185044		Ipomovirus	11202.0	2.0	FJ185044	
1932	Artichoke latent virus	DQ152193		Macluravirus	11206.0	2.0	DQ152193	
1933	Basella rugose mosaic virus	DQ851494		Potyvirus	11232.0	2.0	DQ851494	
1934	Bean common mosaic virus	U34972		Potyvirus	11235.0	2.0	U34972	
1935	Bean common mosaic virus	AY112735		Potyvirus	11236.0	3.0	AY112735	
1936	Bean yellow mosaic virus	DQ641248		Potyvirus	11238.0	2.0	DQ641248	
1937	Dasheen mosaic virus	KX505964		Potyvirus	11273.0	2.0	KX505964	
1938	Euphorbia ringspot virus	AY697300		Potyvirus	11283.0	2.0	AY697300	
1939	Papaya ringspot virus	AY027810		Potyvirus	11330.0	2.0	AY027810	
1940	Plum pox virus	AJ243957		Potyvirus	11351.0	2.0	AJ243957	
1941	Plum pox virus	X16415		Potyvirus	11352.0	3.0	X16415	
1942	Plum pox virus	JQ794501		Potyvirus	11353.0	4.0	JQ794501	
1943	Plum pox virus	AY912055		Potyvirus	11354.0	5.0	AY912055	
1944	Plum pox virus	AM157175		Potyvirus	11355.0	6.0	AM157175	
1945	Plum pox virus	KJ787006		Potyvirus	11356.0	7.0	KJ787006	
1946	Pokeweed mosaic virus	JX291161		Potyvirus	11358.0	2.0	JX291161	
1947	Potato virus A	AJ131403		Potyvirus	11360.0	2.0	AJ131403	
1948	Potato virus Y	U09509		Potyvirus	11363.0	2.0	U09509	
1949	Potato virus Y	X97895		Potyvirus	11364.0	3.0	X97895	
1950	Potato virus Y	AY166866		Potyvirus	11365.0	4.0	AY166866	
1951	Potato virus Y	AJ890348		Potyvirus	11366.0	5.0	AJ890348	
1952	Potato virus Y	AJ889867		Potyvirus	11367.0	6.0	AJ889867	
1953	Soybean mosaic virus	AJ507388		Potyvirus	11390.0	2.0	AJ507388	
1954	Zea mosaic virus	AF228693		Potyvirus	11436.0	2.0	AF228693	
1955	Alphayadokarivirus nibani	MK279487		Alphayadokarivirus	11477.0	2.0	MK279487	
1956	Betayadokarivirus nibani	MF375888		Betayadokarivirus	11483.0	2.0	MF375888	
1957	Betayadokarivirus yonbani	LC333741		Betayadokarivirus	11486.0	2.0	LC333741	
1958	Hadakavirus nanga	LC592214	RNA1	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1959	Hadakavirus nanga	LC592215	RNA2	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1960	Hadakavirus nanga	LC592216	RNA3	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1961	Hadakavirus nanga	LC592217	RNA4	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1962	Hadakavirus nanga	LC592218	RNA5	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1963	Hadakavirus nanga	LC592219	RNA6	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1964	Hadakavirus nanga	LC592220	RNA7	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1965	Hadakavirus nanga	LC592221	RNA8	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1966	Hadakavirus nanga	LC592222	RNA9	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1967	Hadakavirus nanga	LC592223	RNA10	Hadakavirus	11488.0	2.0	RNA1: LC592214; RNA2: LC592215; RNA3: LC592216; RNA4: LC592217; RNA5: LC592218; RNA6: LC592219; RNA7: LC592220; RNA8: LC592221; RNA9: LC592222; RNA10: LC592223	
1968	Aquabirnavirus salmonidae	AF078668	SegA	Aquabirnavirus	11491.0	2.0	SegA: AF078668; SegB: AF078669	
1969	Aquabirnavirus salmonidae	AF078669	SegB	Aquabirnavirus	11491.0	2.0	SegA: AF078668; SegB: AF078669	
1970	Aquabirnavirus salmonidae	AJ622822	SegA	Aquabirnavirus	11492.0	3.0	SegA: AJ622822; SegB: AJ622823	
1971	Aquabirnavirus salmonidae	AJ622823	SegB	Aquabirnavirus	11492.0	3.0	SegA: AJ622822; SegB: AJ622823	
1972	Aquabirnavirus salmonidae	AY780919	SegA	Aquabirnavirus	11493.0	4.0	SegA: AY780919; SegB: AY780926	
1973	Aquabirnavirus salmonidae	AY780926	SegB	Aquabirnavirus	11493.0	4.0	SegA: AY780919; SegB: AY780926	
1974	Aquabirnavirus salmonidae	KY548509	SegA	Aquabirnavirus	11494.0	5.0	SegA: KY548509; SegB: KY548520	
1975	Aquabirnavirus salmonidae	KY548520	SegB	Aquabirnavirus	11494.0	5.0	SegA: KY548509; SegB: KY548520	
1976	Aquabirnavirus salmonidae	KY548508	SegA	Aquabirnavirus	11495.0	6.0	SegA: KY548508; SegB: KY548519	
1977	Aquabirnavirus salmonidae	KY548519	SegB	Aquabirnavirus	11495.0	6.0	SegA: KY548508; SegB: KY548519	
1978	Avibirnavirus gumboroense	X92760	SegA	Avibirnavirus	11498.0	2.0	SegA: X92760; SegB: X92761	
1979	Avibirnavirus gumboroense	X92761	SegB	Avibirnavirus	11498.0	2.0	SegA: X92760; SegB: X92761	
1980	Duck hepatitis B virus	AY494853		Avihepadnavirus	11510.0	2.0	AY494853	
1981	Duck hepatitis B virus	AF111000		Avihepadnavirus	11511.0	3.0	AF111000	
1982	Duck hepatitis B virus	AJ441111		Avihepadnavirus	11512.0	4.0	AJ441111	
1983	Duck hepatitis B virus	M95589		Avihepadnavirus	11513.0	5.0	M95589	
1984	Heron hepatitis B virus	AJ251937		Avihepadnavirus	11515.0	2.0	AJ251937	
1985	Hepatitis B virus	X02763		Orthohepadnavirus	11524.0	2.0	X02763	
1986	Hepatitis B virus	D00330		Orthohepadnavirus	11525.0	3.0	D00330	
1987	Hepatitis B virus	AY123041		Orthohepadnavirus	11526.0	4.0	AY123041	
1988	Hepatitis B virus	X75657		Orthohepadnavirus	11527.0	5.0	X75657	
1989	Hepatitis B virus	X75658		Orthohepadnavirus	11528.0	6.0	X75658	
1990	Hepatitis B virus	AF160501		Orthohepadnavirus	11529.0	7.0	AF160501	
1991	Hepatitis B virus	AY090454		Orthohepadnavirus	11530.0	8.0	AY090454	
1992	Hepatitis B virus	AF241411		Orthohepadnavirus	11531.0	9.0	AF241411	
1993	Hepatitis B virus	AB486012		Orthohepadnavirus	11532.0	10.0	AB486012	
1994	Hepatitis B virus	AJ131569		Orthohepadnavirus	11533.0	11.0	AJ131569	
1995	Hepatitis B virus	AJ131571		Orthohepadnavirus	11534.0	12.0	AJ131571	
1996	Hepatitis B virus	AJ131572		Orthohepadnavirus	11535.0	13.0	AJ131572	
1997	Hepatitis B virus	AJ131573		Orthohepadnavirus	11536.0	14.0	AJ131573	
1998	Hepatitis B virus	AJ131574		Orthohepadnavirus	11537.0	15.0	AJ131574	
1999	Hepatitis B virus	AF193864		Orthohepadnavirus	11538.0	16.0	AF193864	
2000	Hepatitis B virus	D00220		Orthohepadnavirus	11539.0	17.0	D00220	
2001	Hepatitis B virus	AJ131567		Orthohepadnavirus	11540.0	18.0	AJ131567	
2002	Roundleaf bat hepatitis B virus	KC790377		Orthohepadnavirus	11544.0	2.0	KC790377	
2003	Aspergillus fumigatus polymycovirus 1	MH192993	dsRNA1	Polymycovirus	11794.0	2.0	dsRNA 1: MH192993; dsRNA 2: MH192994; dsRNA 3: MH192995; dsRNA 4: MH192996	
2004	Aspergillus fumigatus polymycovirus 1	MH192994	dsRNA2	Polymycovirus	11794.0	2.0	dsRNA 1: MH192993; dsRNA 2: MH192994; dsRNA 3: MH192995; dsRNA 4: MH192996	
2005	Aspergillus fumigatus polymycovirus 1	MH192995	dsRNA3	Polymycovirus	11794.0	2.0	dsRNA 1: MH192993; dsRNA 2: MH192994; dsRNA 3: MH192995; dsRNA 4: MH192996	
2006	Aspergillus fumigatus polymycovirus 1	MH192996	dsRNA4	Polymycovirus	11794.0	2.0	dsRNA 1: MH192993; dsRNA 2: MH192994; dsRNA 3: MH192995; dsRNA 4: MH192996	
2007	Aspergillus fumigatus polymycovirus 1	LC517041	dsRNA1	Polymycovirus	11795.0	3.0	dsRNA 1: LC517041; dsRNA 2: LC517042; dsRNA 3: LC517043; dsRNA 4: LC517045; dsRNA 5: LC517044	
2008	Aspergillus fumigatus polymycovirus 1	LC517042	dsRNA2	Polymycovirus	11795.0	3.0	dsRNA 1: LC517041; dsRNA 2: LC517042; dsRNA 3: LC517043; dsRNA 4: LC517045; dsRNA 5: LC517044	
2009	Aspergillus fumigatus polymycovirus 1	LC517043	dsRNA3	Polymycovirus	11795.0	3.0	dsRNA 1: LC517041; dsRNA 2: LC517042; dsRNA 3: LC517043; dsRNA 4: LC517045; dsRNA 5: LC517044	
2010	Aspergillus fumigatus polymycovirus 1	LC517045	dsRNA4	Polymycovirus	11795.0	3.0	dsRNA 1: LC517041; dsRNA 2: LC517042; dsRNA 3: LC517043; dsRNA 4: LC517045; dsRNA 5: LC517044	
2011	Aspergillus fumigatus polymycovirus 1	LC517044	dsRNA5	Polymycovirus	11795.0	3.0	dsRNA 1: LC517041; dsRNA 2: LC517042; dsRNA 3: LC517043; dsRNA 4: LC517045; dsRNA 5: LC517044	
2012	Aspergillus fumigatus polymycovirus 1	LC553675	dsRNA1	Polymycovirus	11796.0	4.0	dsRNA 1: LC553675; dsRNA 2: LC553676; dsRNA 3: LC553677; dsRNA 4: LC553678	
2013	Aspergillus fumigatus polymycovirus 1	LC553676	dsRNA2	Polymycovirus	11796.0	4.0	dsRNA 1: LC553675; dsRNA 2: LC553676; dsRNA 3: LC553677; dsRNA 4: LC553678	
2014	Aspergillus fumigatus polymycovirus 1	LC553677	dsRNA3	Polymycovirus	11796.0	4.0	dsRNA 1: LC553675; dsRNA 2: LC553676; dsRNA 3: LC553677; dsRNA 4: LC553678	
2015	Aspergillus fumigatus polymycovirus 1	LC553678	dsRNA4	Polymycovirus	11796.0	4.0	dsRNA 1: LC553675; dsRNA 2: LC553676; dsRNA 3: LC553677; dsRNA 4: LC553678	
2016	Botryoshaeria dothidea polymycovirus 1	KT372135	dsRNA1	Polymycovirus	11800.0	2.0	dsRNA 1: KT372135; dsRNA 2: KT372136; dsRNA 3: KT372137; dsRNA 4: KT372138; dsRNA 5: KT372139	
2017	Botryoshaeria dothidea polymycovirus 1	KT372136	dsRNA2	Polymycovirus	11800.0	2.0	dsRNA 1: KT372135; dsRNA 2: KT372136; dsRNA 3: KT372137; dsRNA 4: KT372138; dsRNA 5: KT372139	
2018	Botryoshaeria dothidea polymycovirus 1	KT372137	dsRNA3	Polymycovirus	11800.0	2.0	dsRNA 1: KT372135; dsRNA 2: KT372136; dsRNA 3: KT372137; dsRNA 4: KT372138; dsRNA 5: KT372139	
2019	Botryoshaeria dothidea polymycovirus 1	KT372138	dsRNA4	Polymycovirus	11800.0	2.0	dsRNA 1: KT372135; dsRNA 2: KT372136; dsRNA 3: KT372137; dsRNA 4: KT372138; dsRNA 5: KT372139	
2020	Botryoshaeria dothidea polymycovirus 1	KT372139	dsRNA5	Polymycovirus	11800.0	2.0	dsRNA 1: KT372135; dsRNA 2: KT372136; dsRNA 3: KT372137; dsRNA 4: KT372138; dsRNA 5: KT372139	
2021	Macrobrachium satellite virus 1	DQ174318		Macronovirus	11808.0	2.0	DQ174318	
2022	Macrobrachium satellite virus 1	EU150132		Macronovirus	11809.0	3.0	EU150132	
2023	Macrobrachium satellite virus 1	EU150131		Macronovirus	11810.0	4.0	EU150131	
2024	Macrobrachium satellite virus 1	EU150130		Macronovirus	11811.0	5.0	EU150130	
2025	Macrobrachium satellite virus 1	EU150133		Macronovirus	11812.0	6.0	EU150133	
2026	Macrobrachium satellite virus 1	DQ521573		Macronovirus	11813.0	7.0	DQ521573	
2027	Macrobrachium satellite virus 1	EF159731		Macronovirus	11814.0	8.0	EF159731	
2028	Ascovirus hvav3a	KJ755191		Ascovirus	11892.0	2.0	KJ755191	
2029	Ascovirus hvav3a	JX491653		Ascovirus	11893.0	3.0	JX491653	
2030	Infectious spleen and kidney necrosis virus	AY894343		Megalocytivirus	11902.0	2.0	AY894343	
2031	Infectious spleen and kidney necrosis virus	KT804738		Megalocytivirus	11903.0	3.0	KT804738	
2032	Infectious spleen and kidney necrosis virus	AY532606		Megalocytivirus	11904.0	4.0	AY532606	
2033	Infectious spleen and kidney necrosis virus	GQ273492		Megalocytivirus	11905.0	5.0	GQ273492	
2034	Infectious spleen and kidney necrosis virus	AY779031		Megalocytivirus	11906.0	6.0	AY779031	
2035	Infectious spleen and kidney necrosis virus	MK098185		Megalocytivirus	11907.0	7.0	MK098185	
2036	Infectious spleen and kidney necrosis virus	BD143114		Megalocytivirus	11908.0	8.0	BD143114	
2037	Common midwife toad virus	JQ231222		Ranavirus	11912.0	2.0	JQ231222	
2038	Common midwife toad virus	KC865735		Ranavirus	11913.0	3.0	KC865735	
2039	Common midwife toad virus	KP266741		Ranavirus	11914.0	4.0	KP266741	
2040	Common midwife toad virus	KX574341		Ranavirus	11915.0	5.0	KX574341	
2041	Common midwife toad virus	MF538627		Ranavirus	11916.0	6.0	MF538627	
2042	Common midwife toad virus	MF538628		Ranavirus	11917.0	7.0	MF538628	
2043	Epizootic haematopoietic necrosis virus	KT989885		Ranavirus	11919.0	2.0	KT989885	
2044	Epizootic haematopoietic necrosis virus	JQ724856		Ranavirus	11920.0	3.0	JQ724856	
2045	Frog virus 3	KJ175144		Ranavirus	11923.0	2.0	KJ175144	
2046	Frog virus 3	JQ654586		Ranavirus	11924.0	3.0	JQ654586	
2047	Frog virus 3	EU627010		Ranavirus	11925.0	4.0	EU627010	
2048	Frog virus 3	AF389451		Ranavirus	11926.0	5.0	AF389451	
2049	Frog virus 3	KP266742		Ranavirus	11927.0	6.0	KP266742	
2050	Frog virus 3	KP266743		Ranavirus	11928.0	7.0	KP266743	
2051	Frog virus 3	KX185156		Ranavirus	11929.0	8.0	KX185156	
2052	Frog virus 3	MK227779		Ranavirus	11930.0	9.0	MK227779	
2053	Frog virus 3	KX353311		Ranavirus	11931.0	10.0	KX353311	
2054	Frog virus 3	KX574342		Ranavirus	11932.0	11.0	KX574342	
2055	Frog virus 3	KX574343		Ranavirus	11933.0	12.0	KX574343	
2056	Santee-Cooper ranavirus	FR677325		Ranavirus	11935.0	2.0	FR677325	
2057	Santee-Cooper ranavirus	FR677324		Ranavirus	11936.0	3.0	FR677324	
2058	Singapore grouper iridovirus	AY666015		Ranavirus	11938.0	2.0	AY666015	
2059	Invertebrate iridescent virus 22	HF920634		Chloriridovirus	11941.0	2.0	HF920634	
2060	Invertebrate iridescent virus 22	HF920636		Chloriridovirus	11942.0	3.0	HF920636	
2061	Decapod iridescent virus 1	MF197913		Decapodiridovirus	11948.0	2.0	MF197913	
2062	African swine fever virus	FN557520		Asfivirus	11958.0	2.0	FN557520	
2063	African swine fever virus	KM262844		Asfivirus	11959.0	3.0	KM262844	
2064	African swine fever virus	AM712239		Asfivirus	11960.0	4.0	AM712239	
2065	African swine fever virus	FR682468		Asfivirus	11961.0	5.0	FR682468	
2066	African swine fever virus	KP055815		Asfivirus	11962.0	6.0	KP055815	
2067	African swine fever virus	AM712240		Asfivirus	11963.0	7.0	AM712240	
2068	African swine fever virus	KM262845		Asfivirus	11964.0	8.0	KM262845	
2069	African swine fever virus	AY261360		Asfivirus	11965.0	9.0	AY261360	
2070	African swine fever virus	KM111294		Asfivirus	11966.0	10.0	KM111294	
2071	African swine fever virus	KM111295		Asfivirus	11967.0	11.0	KM111295	
2072	African swine fever virus	KM102979		Asfivirus	11968.0	12.0	KM102979	
2073	African swine fever virus	KP843857		Asfivirus	11969.0	13.0	KP843857	
2074	African swine fever virus	AY261366		Asfivirus	11970.0	14.0	AY261366	
2075	African swine fever virus	AY261365		Asfivirus	11971.0	15.0	AY261365	
2076	African swine fever virus	AY261364		Asfivirus	11972.0	16.0	AY261364	
2077	African swine fever virus	AY261363		Asfivirus	11973.0	17.0	AY261363	
2078	African swine fever virus	AY261362		Asfivirus	11974.0	18.0	AY261362	
2079	African swine fever virus	AY261361		Asfivirus	11975.0	19.0	AY261361	
2080	African swine fever virus	KX354450		Asfivirus	11976.0	20.0	KX354450	
2081	Tanapox virus	EF420156		Yatapoxvirus	12028.0	2.0	EF420156	
2082	Bovine atadenovirus D	AF207658		Atadenovirus	12087.0	2.0	AF207658	
2083	Bovine atadenovirus D	AF238233		Atadenovirus	12088.0	3.0	AF238233	
2084	Duck aviadenovirus B	MH777395		Aviadenovirus	12100.0	2.0	MH777395	
2085	Fowl aviadenovirus C	MK572851		Aviadenovirus	12105.0	2.0	MK572851	
2086	Fowl aviadenovirus D	KT862806		Aviadenovirus	12107.0	2.0	KT862806	
2087	Fowl aviadenovirus D	KT862807		Aviadenovirus	12108.0	3.0	KT862807	
2088	Fowl aviadenovirus D	KT862812		Aviadenovirus	12109.0	4.0	KT862812	
2089	Fowl aviadenovirus E	KT862809		Aviadenovirus	12111.0	2.0	KT862809	
2090	Fowl aviadenovirus E	KT862810		Aviadenovirus	12112.0	3.0	KT862810	
2091	Fowl aviadenovirus E	KT862811		Aviadenovirus	12113.0	4.0	KT862811	
2092	Bat mastadenovirus A	LC385828		Mastadenovirus	12124.0	2.0	LC385828	
2093	Bat mastadenovirus F	KX961096		Mastadenovirus	12130.0	2.0	KX961096	
2094	Canine mastadenovirus A	U77082		Mastadenovirus	12139.0	2.0	U77082	
2095	Canine mastadenovirus A	KM043107		Mastadenovirus	12140.0	3.0	KM043107	
2096	Human mastadenovirus A	GU191019		Mastadenovirus	12148.0	2.0	GU191019	
2097	Human mastadenovirus A	AM749299		Mastadenovirus	12149.0	3.0	AM749299	
2098	Human mastadenovirus A	KF360047		Mastadenovirus	12150.0	4.0	KF360047	
2099	Human mastadenovirus B	AY495969		Mastadenovirus	12152.0	2.0	AY495969	
2100	Human mastadenovirus B	AY163756		Mastadenovirus	12153.0	3.0	AY163756	
2101	Human mastadenovirus B	AY803294		Mastadenovirus	12154.0	4.0	AY803294	
2102	Human mastadenovirus B	AY601636		Mastadenovirus	12155.0	5.0	AY601636	
2103	Human mastadenovirus B	AY601633		Mastadenovirus	12156.0	6.0	AY601633	
2104	Human mastadenovirus B	AY737797		Mastadenovirus	12157.0	7.0	AY737797	
